,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
47027,47027,6vtcxMO8GBs1V0Jscy3DKA,Ghost,Halloween Party 2022,Square Hammer,0,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4,hard-rock,Energetic
47028,47028,2aX1zws7bVjTLbS1cYZK2W,Scorpions,Fishing Music,Wind Of Change,0,311240,False,0.429,0.63,0,-7.392,1,0.0329,0.078,0.0,0.104,0.211,151.627,4,hard-rock,Sad
47031,47031,69DkySvtBDM4Czz2lHx6gw,Scorpions,Artsy & Colourful,Wind Of Change,0,311240,False,0.429,0.63,0,-7.392,1,0.0329,0.078,0.0,0.104,0.211,151.627,4,hard-rock,Sad
47033,47033,73a5aLqU9889tDoxBkxPEp,Ghost,Halloween 2022,Dance Macabre,0,219720,False,0.619,0.696,7,-6.263,0,0.0315,1.93e-05,0.00555,0.38,0.727,125.984,4,hard-rock,Happy
47034,47034,5DEmBsouGyKFcoDbTrPMEZ,Ghost,Halloween Party 2022,Dance Macabre,0,219720,False,0.619,0.696,7,-6.263,0,0.0315,1.93e-05,0.00555,0.38,0.727,125.984,4,hard-rock,Happy
47035,47035,3UHsjDehR19ONOLZF0eScQ,Ghost,Halloween Spooky Party 2022,Dance Macabre,0,219720,False,0.619,0.696,7,-6.263,0,0.0315,1.93e-05,0.00555,0.38,0.727,125.984,4,hard-rock,Happy
47039,47039,4a5Dibxjp4I8e4DWHg6apf,Lynyrd Skynyrd,Country Road Songs,Simple Life,0,197106,False,0.549,0.891,6,-4.044,1,0.0351,0.0141,0.00323,0.0661,0.508,111.996,4,hard-rock,Energetic
47042,47042,6fsHeJsRAscaPO6Wi8zwTX,Lynyrd Skynyrd,Best 70s Rock Tunes,Sweet Home Alabama,0,285373,False,0.614,0.724,7,-7.521,1,0.0247,0.217,0.000256,0.146,0.902,97.863,4,hard-rock,Happy
47045,47045,1AO5q3PNXDWNwgern0S2zt,Lynyrd Skynyrd,70s Christmas Party,Sweet Home Alabama,0,285373,False,0.614,0.724,7,-7.521,1,0.0247,0.217,0.000256,0.146,0.902,97.863,4,hard-rock,Happy
47046,47046,3SwBBFgL0XMK9u0v9H6aXq,KISS,Best 70s Rock Tunes,Shandi,0,216866,False,0.533,0.771,4,-6.512,1,0.028,0.0883,0.0,0.0428,0.853,103.262,4,hard-rock,Happy
47083,47083,582QmuQapDg7uo1jcAKsgN,Megadeth,Release Your ANGER,Holy Wars...The Punishment Due - Remastered,0,392600,False,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218,125.232,4,hard-rock,Energetic
47085,47085,1nQYbtP8RwXxA7DwW6Kn38,Rob Zombie,Twisted Halloween Hits,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,hard-rock,Energetic
8032,8032,70mBn5A0cKtwGGMTrr0IXl,Ray Charles,Thanksgiving Party,Mess Around,0,160226,False,0.565,0.962,8,-2.981,1,0.064,0.437,0.0,0.056,0.906,148.804,4,blues,Energetic
47125,47125,1bYI5bQggwEA4JAwr0qD31,Whitesnake,80's,Here I Go Again 87 - 2018 Remaster,0,275395,False,0.367,0.824,7,-6.763,1,0.0377,0.0121,8.55e-05,0.155,0.253,89.946,4,hard-rock,Sad
47127,47127,7JOIlJ9KSPIr8SRK4zl8zj,Royal Blood,Alternative Rock Mixtape,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,hard-rock,Happy
47129,47129,3tI3SEykqxq2ielVBTWkpo,Thin Lizzy,70s Christmas Party,The Boys Are Back In Town,0,263146,False,0.457,0.87,8,-4.906,1,0.0711,0.292,1.67e-06,0.117,0.694,81.095,4,hard-rock,Happy
47130,47130,6sSyHED31Nw3Blus6oSrU4,Misfits,Anthems for Witches 2022,Halloween,0,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock,Energetic
47131,47131,0klYM8Q5GK4ygCJzukdsi3,Misfits,Pumpkin Patch Hits,Halloween,0,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock,Energetic
47132,47132,1tIq1IvXMN4fPXNYQQenfn,Alice Cooper,Timeless Rock Hits,School's Out,0,210106,False,0.292,0.745,5,-9.138,1,0.0463,0.0506,0.125,0.675,0.347,134.077,4,hard-rock,Happy
47133,47133,2W2FdBJVibxUT86HT7Dx5E,Misfits,Twisted Halloween Hits,Halloween,0,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,hard-rock,Energetic
47134,47134,5zLtABAGH8rxBXOyEgqCgl,Royal Blood,Timeless Rock Hits,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,hard-rock,Happy
47136,47136,1uOe9m9bAiAY4kGnGDu1Ns,Los Prisioneros,Rock un sentimiento vol. I,Amiga Mía,0,244053,False,0.79,0.606,4,-7.699,1,0.0519,0.014,0.00488,0.133,0.903,135.276,4,hard-rock,Happy
47137,47137,41cQE0wfKFnNV9dteynr92,Los Prisioneros,Modo trabajación,Estrechez De Corazón,0,383573,False,0.66,0.742,11,-8.08,1,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4,hard-rock,Happy
47138,47138,3KXW97hQNrLiObudx0b3ZI,Poison,Fishing Music,Every Rose Has Its Thorn - Remastered 2003,0,260160,False,0.533,0.647,6,-5.556,1,0.0332,0.161,1.18e-05,0.372,0.287,140.165,4,hard-rock,Sad
47139,47139,6AJrjScRxKAzfImtWbCIaM,Thin Lizzy,Rock Workout 2023,The Boys Are Back In Town,0,263146,False,0.457,0.87,8,-4.906,1,0.0711,0.292,1.67e-06,0.117,0.694,81.095,4,hard-rock,Happy
96096,96096,3U8qMRVBBYTD46V9Y8d621,Elis Regina,Fiesta temática 70s,Como Nossos Pais,0,261600,False,0.491,0.498,2,-7.658,1,0.0821,0.3,0.0,0.0734,0.478,143.721,3,samba,Sad
47140,47140,6dxbdD5E6SILwAfBk5NTC2,Los Prisioneros,Rock un sentimiento vol. I,Estrechez De Corazón,0,383573,False,0.66,0.742,11,-8.08,1,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4,hard-rock,Happy
47142,47142,48b3btPS19LeSIgOsA8q2c,Misfits,Halloween Spooky Party 2022,Halloween - Master Sound Productions 1980,0,106666,False,0.418,0.845,0,-12.182,1,0.0415,0.572,0.144,0.115,0.202,113.794,3,hard-rock,Sad
96092,96092,4GF8TVlUq9ptfdbK3F7kEd,Elis Regina,Chill in Brazil,Beguine dodói,0,134973,False,0.728,0.333,9,-16.162,1,0.0791,0.69,0.0,0.0653,0.399,111.673,4,samba,Sad
47143,47143,0bNxdr2hiuRVA66Vzh6SzY,Misfits,Halloween Scary Party,Halloween - Master Sound Productions 1980,0,106666,False,0.418,0.845,0,-12.182,1,0.0415,0.572,0.144,0.115,0.202,113.794,3,hard-rock,Sad
47144,47144,3Kk30svEH2XoNsEvM3jyOP,Los Prisioneros,Modo trabajación,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,hard-rock,Happy
96089,96089,2Adshg6ixiUmC5ljN4Anx5,Elis Regina,Ressaquinha,Corcovado,0,232786,False,0.396,0.44,0,-9.062,1,0.0459,0.915,5.1e-05,0.697,0.18,105.145,4,samba,Sad
47145,47145,7HQb4hccUNRrB7tqQht0MH,Los Prisioneros,Rock un sentimiento vol. I,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,hard-rock,Happy
47126,47126,54RIrgjhCmUvAwmUuDqJTA,Royal Blood,Top of the Rock,Honeybrains,0,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,hard-rock,Energetic
47124,47124,4MCWSjTJyWPjJ9P8JCAMZL,The Cars,Maintain Your Mojo,Just What I Needed,0,225893,False,0.64,0.627,4,-9.048,1,0.0428,0.00948,0.000134,0.0764,0.793,127.07,4,hard-rock,Happy
47087,47087,6AY2zdaF4LJykDhGGE4nv6,Rob Zombie,Helloween Party,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,hard-rock,Energetic
47122,47122,3GHDhZVRhSIrlWdgxch7uA,Alice Cooper,Halloween Spooky Party 2022,Teenage Frankenstein,0,214506,False,0.591,0.884,9,-10.861,0,0.0363,0.00188,7.88e-06,0.0775,0.685,130.147,4,hard-rock,Happy
96146,96146,77Yv2GmissdksItJb8QjiT,Belchior,Só as Melhores do Pop Rock Brasileiro,Todo sujo de batom,0,259133,False,0.564,0.561,2,-8.391,1,0.0402,0.635,2.18e-06,0.12,0.559,105.776,4,samba,Sad
47088,47088,2TDtt2AF6IR5iTmVrCM1u8,Rob Zombie,Twisted Halloween Hits,Superbeast,0,220226,False,0.514,0.975,11,-4.433,0,0.0609,7.65e-05,0.561,0.457,0.309,154.047,4,hard-rock,Energetic
47089,47089,2AMjuIoFxAYnQ5PWrRceOP,Rob Zombie,Twisted Halloween Hits,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock,Energetic
47090,47090,6q0hRmeFLlRB25616BLhgy,Rob Zombie,Halloween Party 2022,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,hard-rock,Energetic
47091,47091,0ojuDHW8XG17heZBJHQyXJ,Rob Zombie,Halloween Metal Nights,Superbeast,0,220226,False,0.514,0.975,11,-4.433,0,0.0609,7.65e-05,0.561,0.457,0.309,154.047,4,hard-rock,Energetic
47092,47092,7uhmQXCmglHzUEUA0ch9mh,Rob Zombie,Halloween Party 2022,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock,Energetic
47093,47093,5vp6CNekMfEWWi8FtqUlKx,Rob Zombie,Halloween Spooky Party 2022,Living Dead Girl,0,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,hard-rock,Energetic
47094,47094,2i0hWBMyrOXnGv3jWji0Lw,Rob Zombie,Halloween Spooky Party 2022,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock,Energetic
47095,47095,3jcMkuNGMExEorJSML33D9,Rob Zombie,Halloween Metal Nights,Demon Speeding,0,224306,False,0.548,0.809,11,-4.001,0,0.0328,0.000298,2.96e-06,0.156,0.409,133.984,4,hard-rock,Energetic
47096,47096,7y5uK11sbFNiNEafUvntSL,Rob Zombie,Halloween Scary Party,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock,Energetic
47097,47097,6MpUuLKMSRj82KbyoFlO6M,Rush,80s Bangers Vol. 2,The Spirit Of Radio,0,297693,False,0.362,0.95,9,-5.281,1,0.0567,0.0133,0.000107,0.371,0.611,135.818,4,hard-rock,Energetic
8011,8011,0uZ14vmYf9O5LirYjN84GL,Ella Fitzgerald,pov: you hear the bells jingle,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues,Sad
8009,8009,1AO5q3PNXDWNwgern0S2zt,Lynyrd Skynyrd,70s Christmas Party,Sweet Home Alabama,0,285373,False,0.614,0.724,7,-7.521,1,0.0247,0.217,0.000256,0.146,0.902,97.863,4,blues,Happy
8007,8007,6xqWfkMmiqbepWSXMj19K1,Aretha Franklin,Thanksgiving Party,This Girl's in Love with You,0,240773,False,0.579,0.409,0,-10.095,1,0.0268,0.624,1.83e-05,0.18,0.526,109.417,3,blues,Sad
47112,47112,6cE1curXkmm1ad2TeQmzdx,The Cars,80's,Drive,0,234493,False,0.579,0.608,6,-9.961,1,0.029,0.124,0.00148,0.151,0.499,111.441,5,hard-rock,Happy
47113,47113,7em6T7mETpDEzyPg2UArtk,Royal Blood,Rock Brandneu,Honeybrains,0,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,hard-rock,Energetic
47118,47118,3To5owsnumbjenW1G5j0VK,Los Prisioneros,Modo trabajación,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,hard-rock,Happy
47119,47119,4jJ0RTLxottQzkwZaMIb25,Twisted Sister,80's,We're Not Gonna Take It (Single Version),0,217293,False,0.329,0.905,4,-7.206,1,0.0732,5.55e-05,3.95e-06,0.0654,0.626,149.377,4,hard-rock,Energetic
47120,47120,5Zk9paAVhGvRR1N0s3e0BA,Royal Blood,Maintain Your Mojo,Figure It Out,0,184053,False,0.657,0.817,0,-4.415,1,0.0554,0.262,0.00679,0.248,0.651,107.992,4,hard-rock,Happy
8031,8031,1g6C5sgsJHqW4XAdLyDp9A,Otis Redding,Merry Christmas,Merry Christmas Baby,0,155560,False,0.71,0.291,5,-14.132,0,0.0338,0.35,0.0,0.128,0.856,101.517,4,blues,Sad
8033,8033,0TYB8WJ6x4DYepwUYIvBVX,Otis Redding,pov: you hear the bells jingle,"Merry Christmas, Baby [take 1] - Take 1",0,152933,False,0.746,0.458,11,-8.844,1,0.0312,0.0631,0.0,0.167,0.942,100.429,4,blues,Happy
68561,68561,13kyMXTpiIQlwLBMEyOBkI,KEVVO;J Balvin,Perreo Tenebroso Vol. 4,Billetes Azules,0,189506,True,0.856,0.721,7,-4.928,1,0.108,0.132,0.00471,0.182,0.642,94.991,4,latino,Happy
68531,68531,6XcysCiXqxdBnNc06QQmw0,Kevin Roldan,FELIZ CUMPLEAÑOS,PPP,0,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,latino,Happy
68529,68529,7MGtbDJ5mydyvTl3FLpTvS,Fuego;Greeicy,Fiesta Reggaeton 2010s,Bien Fancy,0,206573,False,0.8,0.649,7,-7.242,0,0.0981,0.156,0.00274,0.217,0.594,102.965,4,latino,Happy
68528,68528,2GSWR453Xv6240yHfQvLoZ,Fuego,Fiesta Reggaeton 2010s,Loco Por Llegar,0,187026,False,0.795,0.68,10,-3.922,0,0.208,0.736,1.17e-05,0.0811,0.694,95.009,4,latino,Happy
68499,68499,3sdYKmzjWTanqTJuyf0GAf,Mariah Angeliq;Guaynaa,Noche de Halloween Latino,Taxi,0,173653,False,0.727,0.796,7,-3.918,0,0.125,0.0627,0.0,0.166,0.701,180.069,4,latino,Energetic
68498,68498,5umz6SUxoP2wswxA8BUi7W,Mariah Angeliq;Arcangel;Darell,Homecoming Latin Party,Perreito - Remix,0,213333,False,0.792,0.703,0,-3.057,1,0.256,0.283,0.000164,0.319,0.726,180.032,4,latino,Happy
46372,46372,3bOhb40pWro9luZoncrHfR,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud - DJ Mix,0,202702,False,0.615,0.985,7,-5.318,1,0.041,2.63e-05,0.326,0.11,0.0398,185.024,4,happy,Energetic
46373,46373,05iC65udZLZV1kJVRLJHGC,The Prophet,The Hardcore Archive Part 3 (1997),Hardsax - Original Mix,0,232839,False,0.7,0.951,7,-4.972,1,0.0759,0.0197,0.916,0.0915,0.284,149.993,4,happy,Happy
68497,68497,3R2gIWAXOAyNXTmfxMITwK,Kevin Roldan,Fiesta portatil,PPP,0,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,latino,Happy
46378,46378,3PkkD1dehbjNwhXkjs1CFx,The Prophet,The Hardcore Archive Part 3 (1997),Mayhem MF - Original Mix,0,171906,False,0.753,0.844,11,-3.859,0,0.137,0.361,6.44e-05,0.0693,0.131,89.993,4,happy,Happy
46379,46379,7qzZvMg9Tdxq98mZ0dmCYi,The Prophet,The Hardcore Archive Part 3 (1997),Nonono - Original Mix,0,205675,False,0.629,0.929,11,-7.502,0,0.0581,0.000311,0.889,0.34,0.419,170.022,4,happy,Happy
46380,46380,2YTi16ZqsKc9WQnSziACjQ,The Prophet,The Hardcore Archive Part 3 (1997),Hardsax (Original Mix) - Extended Mix,0,311945,False,0.671,0.97,7,-4.566,1,0.0699,0.00966,0.922,0.0876,0.258,149.949,4,happy,Happy
46381,46381,45VqWgUpU1XiMaCtKZBxkj,The Prophet,The Hardcore Archive Part 3 (1997),Pump Up The Volume - Original Mix,0,227386,False,0.707,0.92,0,-6.468,1,0.0831,0.269,0.798,0.101,0.0739,110.961,4,happy,Happy
46383,46383,2d8BqbuiPrQhx0lyhDGXpg,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud (DJ Mix) - Extended Mix,0,396252,False,0.716,0.972,10,-5.634,0,0.0416,0.000145,0.0356,0.125,0.0837,92.457,4,happy,Happy
46384,46384,01pX5frQUf9ioZQQJjGNxU,The Prophet,The Hardcore Archive Part 3 (1997),Nonono (Original Mix) - Extended Mix,0,346429,False,0.651,0.918,11,-7.729,0,0.0869,0.000404,0.878,0.402,0.419,170.045,4,happy,Happy
68496,68496,5HpivGfblVhlWwNTvmyzHL,Mariah Angeliq,La navidad es todo aquello que nos hace recordar...,Last Christmas,0,217893,False,0.745,0.812,0,-5.77,1,0.0254,0.0954,0.0,0.0473,0.968,112.026,4,latino,Happy
46389,46389,4F1mMdWFmzMu1lW2tsx3rc,The Prophet,The Hardcore Archive Part 3 (1997),Peptalkin' (Original Mix) - Extended Mix,0,294333,False,0.749,0.921,6,-8.182,0,0.116,0.000218,0.212,0.121,0.414,99.075,4,happy,Energetic
46390,46390,11MSEhq5iXRC4mFgezdaLs,The Prophet,The Hardcore Archive Part 3 (1997),Pump Up The Volume (Original Mix) - Extended Mix,0,331836,False,0.729,0.883,4,-6.554,0,0.105,0.137,0.889,0.0654,0.0775,110.945,4,happy,Happy
68495,68495,1ObXAJokXug3fmwrVtIj7v,Mariah Angeliq,Frescura y Perreo,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latino,Energetic
68494,68494,4DfK4XJBCKH4xYCXZHq6U8,Mariah Angeliq,Perreo en Halloween,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latino,Energetic
68493,68493,2kyWypdfTsVe4L7cB6AAtF,Mariah Angeliq,Esto me suena a Farra,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latino,Energetic
68530,68530,1CAeeyQyXfuEfM13nSYuXi,Kevin Roldan,Halloween con perreito,PPP,0,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,latino,Happy
68532,68532,1ZhmacPRRzLc9p3JPhWkCZ,Kevin Roldan,Feliz Cumpleaños con Perreo,PPP,0,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,latino,Happy
68491,68491,7CGSpFqCWZmxDREv3FqPnr,Mariah Angeliq,Halloween 2022 Perreo Vol. 1,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latino,Energetic
68533,68533,1JnPImcRMLyzAQhIVSEGwW,Kevin Roldan;Bryant Myers;Lyanno,Halloween con perreito,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,latino,Happy
68560,68560,6jReXy5IY7Ji2XEaaooCKm,Ecko,Trap x siempre,Mujer,0,157213,False,0.67,0.713,2,-6.797,1,0.038,0.227,0.000845,0.247,0.4,163.0,4,latino,Happy
68559,68559,2pXg8l1JGZ3hCyFqxirV13,Lalo Ebratt;Trapical,Frescura y Perreo,Mocca,0,200293,False,0.786,0.696,1,-5.343,0,0.352,0.183,0.0,0.123,0.591,97.956,4,latino,Happy
68558,68558,42vMaWQYBqk9kf8P2uaT05,"Angel Y Khriz;Gocho ""El Lápiz De Platino"";John Eric",Halloween con perreito,Na De Na,0,202866,True,0.878,0.893,6,-5.834,1,0.122,0.182,0.0,0.105,0.682,119.925,4,latino,Happy
68549,68549,3WDLiY9zgCqDLEdUqsPJTO,Chino & Nacho;Daddy Yankee,Esto No Se Le Dedica A Cualquiera,Andas En Mi Cabeza,0,247493,False,0.671,0.954,9,-1.87,1,0.13,0.0244,0.0,0.111,0.555,104.113,4,latino,Energetic
68548,68548,2ccCaAC8svYq42eUY6uZuv,Chino & Nacho;Baroni,Queda poco para la PAES 2.0,You Make Me Feel (Higha),0,315520,False,0.829,0.726,10,-7.476,0,0.102,0.00686,0.00509,0.0443,0.517,104.985,4,latino,Happy
68547,68547,69Jv0CiMlrpfjh9N2WFkr0,Chino & Nacho;Baroni,Perreo Tenebroso Vol. 4,You Make Me Feel (Higha),0,315520,False,0.829,0.726,10,-7.476,0,0.102,0.00686,0.00509,0.0443,0.517,104.985,4,latino,Happy
46337,46337,2HwaW41CoQrjA5wZIUbXf2,The Prophet,The Hardcore Archive Part 3 (1997),Lunatic - Original Mix - Slow Break,0,195765,False,0.789,0.704,11,-5.219,0,0.16,0.00158,0.326,0.515,0.149,95.008,4,happy,Happy
68546,68546,67avyz2FqPWktHLm8cHFpT,Chino & Nacho;Daddy Yankee;Don Omar;Wisin,Perreo Tenebroso Vol. 1,Andas En Mi Cabeza - Remix,0,255840,False,0.719,0.934,9,-3.242,1,0.0858,0.213,0.0,0.177,0.619,104.095,4,latino,Energetic
68545,68545,6hp0VLqSgyltDUa7gSCGS8,Chino & Nacho;Gente De Zona;Los Cadillac's,Halloween 2022 Perreo Vol. 3,Tú Me Quemas,0,269840,False,0.737,0.944,6,-1.436,0,0.0373,0.113,0.0,0.383,0.89,124.989,4,latino,Energetic
46340,46340,6Z6KvTC96S0VwV9C16yiNa,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud (Original Mix) - Extended Mix,0,359609,False,0.748,0.984,1,-5.865,1,0.0526,0.000719,0.0016,0.299,0.162,92.456,4,happy,Energetic
46341,46341,6YRhxlYF1xg6VSMRWuWk7q,The Prophet,The Hardcore Archive Part 3 (1997),Lunatic (Original Mix - Slow Break) - Extended Mix,0,301846,False,0.771,0.69,7,-5.019,1,0.0918,0.000949,0.25,0.307,0.123,94.967,4,happy,Happy
68544,68544,6oJ2Bv9izAD2mPy8zi6Ypw,Chino & Nacho,Halloween 2022 Pop Vol. 4,Niña Bonita,0,217480,False,0.675,0.924,9,-4.879,1,0.113,0.287,0.0,0.256,0.643,120.069,4,latino,Happy
68543,68543,7oMBY3VmIxqNVeZ7yneYuN,Chino & Nacho,Perreo Tenebroso Vol. 2,Me Voy Enamorando,0,235720,False,0.686,0.912,10,-3.411,1,0.0685,0.0533,0.0,0.392,0.511,99.952,4,latino,Energetic
68542,68542,4hyzGdPczDICVMFzoVRfKq,Chino & Nacho,Halloween 2022 Perreo Vol. 3,Niña Bonita,0,217480,False,0.675,0.924,9,-4.879,1,0.113,0.287,0.0,0.256,0.643,120.069,4,latino,Happy
68541,68541,1DlBj94vB45uHUBOIKyerm,Chino & Nacho;Sixto Rein,Perreo Tenebroso Vol. 1,Vive La Vida,0,238733,False,0.735,0.947,5,-2.152,0,0.0872,0.00778,0.0,0.195,0.893,123.023,4,latino,Energetic
68537,68537,2GqmufsIytFAXE9sxz4m4S,J Alvarez;Sak Luke;DJ Valdi,Caribe Mix Reggaeton,Loka Loka,0,210093,False,0.775,0.794,0,-4.167,0,0.0486,0.162,0.0,0.337,0.84,94.018,4,latino,Happy
68536,68536,0A2nt7MC3sipIRZ0D1jhZg,J Alvarez;Sak Luke;DJ Valdi,Canciones de Regueton,Loka Loka,0,210093,False,0.775,0.794,0,-4.167,0,0.0486,0.162,0.0,0.337,0.84,94.018,4,latino,Happy
68535,68535,5jwbubhOVH3QhkRrvaNwa5,Kevin Roldan,Perreo Tenebroso Vol. 5,BB,0,125840,False,0.782,0.616,7,-3.399,1,0.102,0.00812,9.54e-06,0.259,0.888,171.841,4,latino,Happy
68534,68534,7fpym9dJ7HFNgOxk2x8iMb,Kevin Roldan;Bryant Myers;Lyanno,Perreo en Halloween,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,latino,Happy
68492,68492,24cXPBSD82aWOsS6ZcwQNk,Mariah Angeliq,Bájale como 7500,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latino,Energetic
68490,68490,7mF9uYGCRlj7KWNYJHQBZP,Kevin Roldan,Hora del taco sin auto,Mamasita,0,151986,False,0.81,0.717,10,-3.92,0,0.132,0.0182,0.00148,0.105,0.687,95.08,4,latino,Happy
8034,8034,6UPkgLF8SfiVmVGy5RYvIc,Ella Fitzgerald,World's Best Christmas Playlist,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues,Happy
46443,46443,6Pe62kAXj5YB60KZqEXeHB,The Prophet,The Hardcore Archive Part 3 (1997),The Sound He Makes (Original Mix) - Extended Mix,0,300305,False,0.691,0.901,4,-6.429,0,0.0546,0.0533,0.684,0.617,0.332,101.362,4,happy,Happy
46445,46445,1c5nEHOaaOlU6em1GhIsnV,The Prophet,The Hardcore Archive Part 3 (1997),I Am The Magnificent (Original Mix) - Extended Mix,0,367179,False,0.329,0.853,11,-6.488,0,0.046,0.000161,0.74,0.309,0.0708,103.933,4,happy,Energetic
46446,46446,1eZD6r9eZgKgyYb5j7M4Wn,The Prophet,The Hardcore Archive Part 3 (1997),Catch Me In Your Dreams (Original Mix) - Extended Mix,0,425596,False,0.569,0.91,2,-5.315,1,0.0949,0.00133,0.0959,0.29,0.279,163.158,4,happy,Energetic
68482,68482,26op06vMM21RB0hej3b0lG,Mariah Angeliq;Guaynaa,Halloween 2022 Perreo Vol. 1,Taxi,0,173653,False,0.727,0.796,7,-3.918,0,0.125,0.0627,0.0,0.166,0.701,180.069,4,latino,Energetic
46491,46491,5cXTVq79Ei3i3j00QSckLp,The Prophet,The Hardcore Archive Part 3 (1997),Peptalkin' - Original Mix,0,176475,False,0.731,0.946,6,-8.788,0,0.116,0.000537,0.0861,0.338,0.328,99.075,4,happy,Energetic
46493,46493,4rU28rW9Gy49LmM4ibb0xC,The Prophet,The Hardcore Archive Part 3 (1997),Damn (Original Mix) - Extended Mix,0,298109,False,0.631,0.993,10,-3.67,0,0.0635,0.00065,0.787,0.44,0.283,92.462,4,happy,Happy
46494,46494,3fE4iICSl7VJWgzlwov8LQ,The Prophet,The Hardcore Archive Part 3 (1997),Believe The Innocence - Original Mix,0,184941,False,0.427,0.917,11,-4.34,0,0.258,0.134,0.489,0.183,0.345,170.051,4,happy,Energetic
46495,46495,6bUfdHKkVRLUaQZKoKJpmw,The Prophet,The Hardcore Archive Part 3 (1997),The Breaks (Original Mix) - Extended Mix,0,341266,False,0.5,0.938,11,-2.897,0,0.0959,0.00103,0.361,0.773,0.0489,179.982,4,happy,Energetic
68481,68481,2P4yrq9QoKVT7nGlYchihs,Mariah Angeliq,Feliz Cumpleaños con Perreo,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latino,Energetic
